VNUM	LOCALE_NAME
27800	Pastã
27801	Râmã
27802	Peºte mic
27803	ªalãu
27804	Peºte mandarinã
27805	ªalãu mare
27806	Crap
27807	Somon
27808	Crap chinezesc
27809	Pãstrãv
27810	Anghilã
27811	Pãstrãv curcubeu
27812	Pãstrãv
27813	Scrumbie
27814	Biban
27815	Tenchi
27816	Pisicã de mare
27817	Þipar
27818	Peºte lotus
27819	Ayu
27820	Hamsie
27821	Shiri
27822	Crap oglindã
27823	Peºte auriu
27833	ªalãu mort
27834	Peºte mandarinã mort
27835	ªalãu mare mort
27836	Crap mort
27837	Somon mort
27838	Crap chinezesc mort
27839	Pãstrãv mort
27840	Anghilã moartã
27841	Pãstrãv curcubeu mort
27842	Pãstrãv mort
27843	Scrumbie moartã
27844	Biban mort
27845	Tenchi mort
27846	Pisicã de mare moartã
27847	Peºte zebrã mort
27848	Peºte lotus mort
27849	Peºte ayu mort
27850	Hamsie moartã
27851	Shiri mort
27852	Crap oglindã mort
27853	Peºte auriu mort
27863	ªalãu prãjit
27864	Peºte mandarinã prãjit
27865	ªalãu mare prãjit
27866	Crap prajit
27867	Somon prãjit
27868	Crap chinezesc prãjit
27869	Pãstrãv prãjit
27870	Anghila prajita
27871	Pãstrãv curcubeu prãjit
27872	Pãstrãv prãjit
27873	Scrumbie prãjitã
27874	Biban prãjit
27875	Tenchi prãjit
27876	Pisicã de mare prãjitã
27877	Peºte zebrã prãjit
27878	Peºte lotus prãjit
27879	Ayu prãjit
27880	Hamsie prãjitã
27881	Shiri prãjit
27882	Crap oglindã prãjit
27883	Peºte auriu prãjit
27987	Scoicã
27988	Harta comorii
27989	Busola pietre metin
27990	Bucatã de piatrã
27991	Piatrã acvaticã
27992	Perlã albã
27993	Perlã albastrã
27994	Perlã roºie
27995	Sticlã goalã
27996	Extindere Magazin
27997	Marmurã vitalitate
28012	Piatra anti-lycan+0
28030	Piatra pãtrunderii+0
28031	Piatra loviturã-fatalã+0
28032	Piatra reîntoarcerii+0
28033	Piatra anti-rãzboinici+0
28034	Piatra anti-ninja+0
28035	Piatra anti-sura+0
28036	Piatra anti-ºaman+0
28037	Piatra monºtrilor+0
28038	Piatra eschivei+0
28039	Piatra pitulãrii+0
28040	Piatra atacului+0
28041	Piatra vitalitãþii+0
28042	Piatra protecþiei+0
28043	Piatra grabei+0
28044	Piatra ºefilor+0
28045	Piatra metinelor+0
28112	Piatra anti-lycan+1
28130	Piatra pãtrunderii+1
28131	Piatra loviturã-fatalã+1
28132	Piatra reîntoarcerii+1
28133	Piatra anti-rãzboinici+1
28134	Piatra anti-ninja+1
28135	Piatra anti-sura+1
28136	Piatra anti-ºaman+1
28137	Piatra monºtrilor+1
28138	Piatra eschivei+1
28139	Piatra pitulãrii+1
28140	Piatra atacului+1
28141	Piatra vitalitãþii+1
28142	Piatra protecþiei+1
28143	Piatra grabei+1
28144	Piatra ºefilor+1
28145	Piatra metinelor+1
28212	Piatra anti-lycan+2
28230	Piatra pãtrunderii+2
28231	Piatra loviturã-fatalã+2
28232	Piatra reîntoarcerii+2
28233	Piatra anti-rãzboinici+2
28234	Piatra anti-ninja+2
28235	Piatra anti-sura+2
28236	Piatra anti-ºaman+2
28237	Piatra monºtrilor+2
28238	Piatra eschivei+2
28239	Piatra pitulãrii+2
28240	Piatra atacului+2
28241	Piatra vitalitãþii+2
28242	Piatra protecþiei+2
28243	Piatra grabei+2
28244	Piatra ºefilor+2
28245	Piatra metinelor+2
28312	Piatra anti-lycan+3
28330	Piatra pãtrunderii+3
28331	Piatra loviturã-fatalã+3
28332	Piatra reîntoarcerii+3
28333	Piatra anti-rãzboinici+3
28334	Piatra anti-ninja+3
28335	Piatra anti-sura+3
28336	Piatra anti-ºaman+3
28337	Piatra monºtrilor+3
28338	Piatra eschivei+3
28339	Piatra pitulãrii+3
28340	Piatra atacului+3
28341	Piatra vitalitãþii+3
28342	Piatra protecþiei+3
28343	Piatra grabei+3
28344	Piatra ºefilor+3
28345	Piatra metinelor+3
28412	Piatra anti-lycan+4
28430	Piatra pãtrunderii+4
28431	Piatra loviturã-fatalã+4
28432	Piatra reîntoarcerii+4
28433	Piatra anti-rãzboinici+4
28434	Piatra anti-ninja+4
28435	Piatra anti-sura+4
28436	Piatra anti-ºaman+4
28437	Piatra monºtrilor+4
28438	Piatra eschivei+4
28439	Piatra pitulãrii+4
28440	Piatra atacului+4
28441	Piatra vitalitãþii+4
28442	Piatra protecþiei+4
28443	Piatra grabei+4
28444	Piatra ºefilor+4
28445	Piatra metinelor+4
29101	Târnãcop+0
29102	Târnãcop+1
29103	Târnãcop+2
29104	Târnãcop+3
29105	Târnãcop+4
29106	Târnãcop+5
29107	Târnãcop+6
29108	Târnãcop+7
29109	Târnãcop+8
29110	Târnãcop+9
30000	Orz
30001	Scrisoare
30002	Cârnaþi prãjiþi
30003	Rât de porc
30004	Dinte de mistreþ
30005	Bucatã armurã stricatã
30006	Dinte de ork
30007	Amuletã de ork
30008	Îndrumator de esotericã
30009	Leac necunoscut
30010	Fiere de urs
30011	Ghem
30012	Sticlã de vin
30013	Ulcea de alcool
30014	Blanã de yeti
30015	Suvenirul demonului
30016	Piatrã preþioasa demon
30017	Ac decorativ de pãr
30018	Banderolã roºie
30019	Coamã de foc
30020	Sâmbure de piersicã
30021	Buc. de piatrã preþioasã
30022	Coadã de ºarpe
30023	Blanã albã de tigru
30024	Coadã de cal
30025	Tolba otravã de pãianjen
30026	Intestin de lup
30027	Blanã de lup
30028	Ghearã de lup
30029	Ficat de lup
30030	Lamã de pumnal ruginitã
30031	Obiect de bijuterie
30032	Uniformã neagrã
30033	Porþelan spart
30034	Banderolã albã
30035	Cremã de faþã
30036	Buruianã misterioasã
30037	Ghearã de tigru
30038	Blanã de tigru
30039	Bucatã de þesãturã
30040	Foaie
30041	Shiriken
30042	Dintele unui tigru
30043	Boabã
30044	Lut
30045	Ac de scorpion
30046	Coadã de scorpion
30047	Cartea blestemelor
30048	Bucatã de gheaþã
30049	Corn de balenã
30050	Glob de gheaþã
30051	Talisman necunoscut
30052	Steag
30053	Piele de talpã de urs
30054	Inel de cununie
30055	Foarfece de scorpion
30056	Pânzã de pãianjen
30057	Ochi de pãianjen
30058	Sac ouã de pãianjen
30059	Picioare de pãianjen
30060	Limbã de broascã
30061	Pulpe de broascã
30062	Castron medicinal
30063	Leac de piele
30064	Piatrã ascutiþã
30065	Clopot
30066	Piper iute
30067	Piele de ºarpe
30068	Fripturã de tofu
30069	Ghearã de lup+
30070	Blanã de lup+
30071	Fiere de urs+
30072	Piele de talpã de urs+
30073	Banderolã albã+
30074	Uniformã neagrã+
30075	Shiriken+
30076	Amuletã de ork+
30077	Dinte de ork+
30078	Îndrumator de esotericã+
30079	Talisman necunoscut+
30080	Cartea blestemelor+
30081	Coadã de scorpion+
30082	Coadã de ºarpe+
30083	Leac necunoscut+
30084	Talisman necunoscut+
30085	Bucatã de þesãturã+
30086	Amintire de demon+
30087	Bijuterie de Demon+
30088	Bucatã de gheaþã+
30089	Blana de yeti+
30090	Glob de gheaþã+
30091	Simbol de rãzboinic
30092	Prada sãlbaticilor
30093	Tolbã norocoasã
30094	Tolbã norocoasã
30095	Tolbã norocoasã
30096	Tolbã norocoasã
30097	Tolbã norocoasã de bursã
30098	Tolbã norocoasã
30099	Tolbã norocoasã
30100	Tolbã norocoasã
30101	Verigheta lui Ariyoung
30102	Secure de aur
30103	Dinte de balenã auriu
30104	Pânzã pãianjen de deºert
30105	Coadã de scorpion
30106	Leac pentru Yu-Rang
30107	Dinte de balenã
30108	Email ceramic
30109	Pânzã pãianjen de deºert
30110	Scrisoare de la Huahn-So
30111	Ac din coadã de scorpion
30112	Anghilã
30113	Scrieri esoterice
30114	Ciumã
30115	Vindecarea ciumei
30116	Pulpe de broascã
30117	Scrisoare
30118	Cufãr bijuterii demon
30119	Clopot
30120	Bucatã dintr-o hartã
30121	Bucatã dintr-o hartã
30122	Bucatã dintr-o hartã
30123	Bucatã dintr-o hartã
30124	Bucatã dintr-o hartã
30125	Bucatã dintr-o hartã
30126	Bucatã dintr-o hartã
30127	Bucatã dintr-o hartã
30128	Bucatã dintr-o hartã
30129	Însãrcinare de la cãlãreþ
30130	Sticlã goalã
30131	Scrisoare de la fierar
30132	Cartea lui Uriel
30133	Papuci de flori
30134	Pacheþelul lui Uriel
30135	Scrisoarea lui Ariyoung
30136	Arc împodobit
30137	Sânge de maimuþã
30138	Nisip de deºert
30139	Mãsea
30140	Aþã de cusut
30141	Bijuterie
30142	Scrisoare
30143	Ierburi medicinale
30144	Ficatul unui tigru
30145	Leacul lui Balso
30146	Bulgãre de Gheaþã
30147	Învãþãtura din templu
30148	Fularul din templu
30149	Îngheþatã cu sirop
30150	Pagini de jurnal
30151	Piele neprelucratã de lup
30152	Leac
30153	Flori
30154	Cartea secretã din templ
30155	Brelocul lui Mirine
30156	Cartea templului secret
30157	Vârf de sãgeatã
30158	Plãcintã de orez
30159	Veºmânt
30160	Notã
30161	Suliþa soþului
30162	Ochiul unui pãianjen
30163	Ghem de vatã
30164	Traducere cartea blestem
30165	Creangã zelkova
30166	Tãbliþa lui Tugyi
30167	Ramurã roºie
30168	Însemnele liderilor
30169	Floare roºie
30170	Floare portocalie
30171	Floare galbenã
30172	Superb buchet de flori
30173	Blanã Mu-Rang
30174	Labã de urs
30175	Harpon de diamant
30176	Blanã de tigru lucioasã
30177	Esenþã de mosc
30178	Piatrã hieroglifã
30180	Amuletã zeu dragon
30181	Paginã
30182	Manualul îmblãnzirii
30183	Mascã sumbrã de lemn
30184	Cenuºã fermecatã
30185	Gheaþã neagrã
30186	Lacrimã fosilizatã
30187	Reînviere animal de companie
30188	Obsidian
30189	Lacrimile lui Baljit-E.
30190	Piatrã însângeratã
30191	Piatrã însângeratã
30192	Seva plantei
30193	Oasele degetului
30194	Buzduganul orcilor
30195	Nisip cuarþ
30196	Cenuºa demonului
30197	Seminþe magice
30198	Cristal de apã
30199	Cristal albastru
30201	Inelul rãzbunãrii
30202	Urechea lui Tanaka
30203	Cristal
30204	Bucatã de cristal
30205	Materiale de producþie
30210	Buc. de piatrã preþioasã
30211	Buc. de piatrã preþioasã
30212	Buc. de piatrã preþioasã
30213	Buc. de piatrã preþioasã
30214	Buc. de piatrã preþioasã
30215	Buc. de piatrã preþioasã
30216	Buc. de piatrã preþioasã
30217	Buc. de piatrã preþioasã
30218	Buc. de piatrã preþioasã
30219	Buc. de piatrã preþioasã
30220	Piatrã suflet Jinunggyi
30221	Piatrã suflet Templu
30222	Piatrã suflet Sagyis
30223	Piatrã suflet Aurtumuryu
30224	Piatrã suflet Gyimok
30225	Piatrã suflet Tugyi
30226	Piatrã suflet Pãdurea Sp.
30227	Piatrã suflet Liderilor
30228	Piatrã Suflet Beran-Setaou
30251	Bijuterie rea voinþã
30252	Bijuterie înþelepciune
30253	Bijuterie loialitate
30254	Obiect fãrã nume
30265	Bucatã de medalie(1)
30266	Bucatã de medalie(2)
30267	Bucatã de medalie(3)
30268	Bucatã de medalie(4)
30269	Bucatã de medalie(5)
30270	Ciob piatra dragon
30271	Ciob piatra dragon+
30300	Ladã veche necunoscutã
30301	Hartã pt. turnul Sa-Gui
30302	Hartã pentru peºtera Zin
30303	Cheie Bong-In
30304	Cheie Zin-Bong-In
30311	Cheia suflet cristalizat
30312	Totem schimonosit
30315	Pâine
30316	Platou tradiþional
30317	Mancare tradiþionalã
30318	Fruct binecuvântat
30319	Tichet Azrael
30320	Cap Mumificat
30321	Dovleac de Halloween
30322	Bagheta Magica
30323	Tichet Jack O`Lantern
30324	Cheia arahnidelor
30325	Cheia arahnidelor
30326	Otrava reginei pãianjen
30327	Fluierul arahnidelor
30328	Obiect fãrã nume
30329	Roatã zimþãtã de aur
30330	Piatrã maat
30331	Cheie de gheaþã
30332	Steaua nordului
30333	Cheie floare de gheaþã
30334	Voucher frizurã
30335	Voucher armã
30336	Lanternã dovleac
30337	Seminþe dovleac
30338	Voucher frizurã
30339	Voucher armã
30340	Voucher costum
30341	Inel focul dragonului
30342	Voucher coif vampir
30343	Voucher coif vampir+
30344	Chemarea altarelor
30500	Cuþit gravat rubin
30501	Clemã de aur
30502	Ornament rubin
30503	Cuþit gravat ametist
30504	Clemã de argint
30505	Ornament smarald
30506	Cuþit gravat safir
30507	Clemã de bronz
30508	Ornament safir
30509	Chingã dragon-albastru
30510	Epolet mare
30511	Þesãturã roºie
30512	Chingã dragon-roºu
30513	Epolet nobil
30514	Þesãturã violet
30515	Chingã dragon-purpuriu
30516	Epolet antic
30517	Þesãturã aurie
30518	Aþã aurie
30519	Cârlig auriu
30520	Cataramã aurie
30521	Bucata de inel
30522	Colier din zale
30523	Accesoriu de bijuterie
30524	Piatrã fierbinte
30525	Piatrã gheaþã fierbinte
30530	Obiect fãrã nume
30531	Obiect fãrã nume
30532	Obiect fãrã nume
30533	Obiect fãrã nume
30534	Obiect fãrã nume
30535	Obiect fãrã nume
30536	Obiect fãrã nume
30537	Obiect fãrã nume
30538	Obiect fãrã nume
30539	Obiect fãrã nume
30540	Obiect fãrã nume
30541	Obiect fãrã nume
30542	Obiect fãrã nume
30543	Obiect fãrã nume
30544	Obiect fãrã nume
30545	Obiect fãrã nume
30546	Obiect fãrã nume
30547	Obiect fãrã nume
30548	Obiect fãrã nume
30549	Obiect fãrã nume
30550	Curea albastrã
30551	Obiect fãrã nume
30552	Curea roºie
30553	Obiect fãrã nume
30554	Obiect fãrã nume
30555	Obiect fãrã nume
30556	Obiect fãrã nume
30557	Obiect fãrã nume
30558	Obiect fãrã nume
30559	Obiect fãrã nume
30560	Obiect fãrã nume
30561	Obiect fãrã nume
30562	Obiect fãrã nume
30563	Obiect fãrã nume
30564	Obiect fãrã nume
30565	Obiect fãrã nume
30566	Obiect fãrã nume
30567	Obiect fãrã nume
30568	Obiect fãrã nume
30569	Obiect fãrã nume
30570	Obiect fãrã nume
30571	Obiect fãrã nume
30572	Obiect fãrã nume
30573	Obiect fãrã nume
30574	Obiect fãrã nume
30575	Obiect fãrã nume
30576	Obiect fãrã nume
30577	Obiect fãrã nume
30578	Obiect fãrã nume
30579	Obiect fãrã nume
30580	Obiect fãrã nume
30581	Obiect fãrã nume
30582	Obiect fãrã nume
30583	Obiect fãrã nume
30584	Obiect fãrã nume
30585	Obiect fãrã nume
30586	Obiect fãrã nume
30600	Model cusut
30601	Design armurã
30602	Vopsea albastrã
30603	Vopsea roºie
30604	Vopsea gri
30605	Foi de aur
30606	Foi de argint
30607	Foi de cupru
30608	Foi de oþel
30609	Foi de bronz
30610	Mithril
30611	Curele dure
30612	Frânghii rezistente
30613	Emerald hashin
30614	Vopsea neagrã
30615	Vopsea albã
30616	Dioxid de titan
30617	Agate
30618	Piatra lunii
30619	Vopsea auriu metalizat
30620	Corn dragon roºu
30621	Solzi dragon roºu
30622	Design coif
30623	Cartea adevãrului
30624	Sufletul adevãrului
30625	Padparadscha
30626	Cianit
30627	Fructul zeului
30628	Floare divinã
30629	Elixirul zeului
30630	Aripi de dragon
30639	Fragment misterios
30640	Ornament halloween 
30641	Ornament pãlãrie halloween
30642	Ornament însoþitor bântuit
30643	Ornament mount bântuit
30644	Ornament bijuterii
30645	Ornament însoþitor
30646	Ornament eºarfã
30647	Ornament bijuterie
30648	Ornament carte însoþitor
30649	Ornament cu dinþi+
30650	Ornament cor draconis
30651	Ornament gaya
30652	Ornament misterios
30653	Ornament cufãr rubin
30654	Ornament halloween
30655	Orn pãlãrie halloween
31001	Copia inscripþiei
31002	Document vechi
31003	Antidot
31004	Clei copac sfinþit
31005	Esenþã cristal albastru
31006	Cuarþ blestemat roºu
31007	Rocã vulcanicã
31008	Lacrima cerului
31009	Scrisoarea gnoll
31010	Scrisoarea tâlhar roºu
31011	Obiect fãrã nume
31012	Obiect fãrã nume
31013	Bucatã de hârtie
31014	Obiect fãrã nume
31015	Scrisoarea Cpt. Cârlig
31016	Scrisoare Lee Chung
31017	Scrisoare sigiliatã
31018	Manuscris carapax
31019	Praf carapax
31020	Bulb floare de stâncã
31021	Obiect fãrã nume
31022	Armurã din zale oin
31023	Obiect fãrã nume
31024	Piele manticore
31025	Obiect fãrã nume
31026	Armurã crustaceu
31027	Nisip fin
31028	Cãrãmidã de lut
31029	Luminã interioarã
31030	Luminã interioarã
31031	Esenþa eternitãþii
31032	Perla leviatanului
31033	Mantia conducãtorului
31034	Totem gigant
31035	Piatrã neagrã
31036	Aur negru
31037	Pungã din piele
31038	Teren sfânt
31039	Pungã cu monede
31040	Medalie de aur
31041	Fosilã
31042	Suliþã triton
31043	Tableta lemurilor
31044	Obiect fãrã nume
31045	Obiect fãrã nume
31046	Obiect fãrã nume
31047	Obiect fãrã nume
31048	Obiect fãrã nume
31049	Obiect fãrã nume
31050	Obiect fãrã nume
31051	Obiect fãrã nume
31052	Obiect fãrã nume
31053	Obiect fãrã nume
31054	Obiect fãrã nume
31055	Obiect fãrã nume
31056	Obiect fãrã nume
31057	Obiect fãrã nume
31058	Obiect fãrã nume
31059	Obiect fãrã nume
31060	Obiect fãrã nume
31061	Obiect fãrã nume
31062	Obiect fãrã nume
31063	Obiect fãrã nume
31064	Arbore
31065	Obiect fãrã nume
31066	Floare lotus
31067	Cufarul învãþãtorilor
31068	Obiect fãrã nume
31069	Obiect fãrã nume
31070	Obiect fãrã nume
31071	Obiect fãrã nume
31072	Obiect fãrã nume
31073	Panglica aurului
31074	Colier nituit
31075	Colier ghimpat
31076	Iarba soarelui
31077	Praf piatrã de fundament
31078	Lumen pur
31079	Scrisoarea lui Yak-Hwan
31080	Sânge rege de foc
31081	Materie neagrã
31082	Inel magmã
31083	Inelul lui Samael
31084	Obiect fãrã nume
31085	Obiect fãrã nume
31086	Spori de ciuperci
31087	Obiect fãrã nume
31088	Obiect fãrã nume
31089	Obiect fãrã nume
31090	Obiect fãrã nume
31091	Obiect fãrã nume
31092	Obiect fãrã nume
31093	Piatrã necunoscutã
31094	Ciob
31095	Obiect fãrã nume
31096	Cherestea finã
31097	Rouã En-Tai
31098	Spiritul pãmântului
31099	Piatrã emerald
31100	Kit Ajutor
31101	Obiect fãrã nume
31102	Obiect fãrã nume
31103	Obiect fãrã nume
31104	Pânzã
31105	Lemn pentru barcã
31106	Timonã
31107	Lemn reparaþii
31108	Piatrã micã redux
31109	Piatrã rafinatã redux
31110	Piatrã medie redux
31111	Piatrã epicã redux
31112	Piatrã legendarã redux
31114	Piele normalã
31115	Nicovalã
31117	ªnur fin
31118	Medalia onoarei
31120	Abraziv
31121	Oþel
31122	Pânzã
31123	Piele finã
31124	Aþã finã
31125	Aþã goasã
31126	Craniu dragon
31127	Dinte dragon
31128	Corn razador
31129	Corn nemere
31130	Spini ascuþiþi
31131	Mãtase
31132	Cioburi
31133	Vopsea normalã
31134	Vopsea îmbunãtãþitã
31135	Vopsea specialã
31136	Piatrã normalã haos
31137	Piatrã intermediarã haos
31138	Piatrã epicã haos
31149	ªnur gros
33001	Insignã Zi
33002	Insignã Chou
33003	Insignã Yin
33004	Insignã Mao
33005	Insignã Chen
33006	Insignã Si
33007	Insignã Wu
33008	Insignã Wei
33009	Insignã Shen
33010	Insignã You
33011	Insignã Xu
33012	Insignã Hai
33013	Insignã Jia
33014	Insignã Yi
33015	Insignã Bing
33016	Insignã Ding
33017	Insignã Mu
33018	Insignã Ji
33019	Insignã Geng
33020	Insignã Xin
33021	Insignã Ren
33022	Insignã Gui
33023	Insignã Gardian
33024	Insignã Zodiac
33025	Prisma reînvierii
33026	Comoarã aurelion
33027	Comoarã aventurine
33028	Comoarã astralã
33029	Cutie roºie zodiac
33030	Cutie albastrã zodiac
33031	Floare elementalã
33032	Prisma reînvierii (Task)
33033	Cufãr zodiac aur
35000	Ierburi medicinale+
35001	Ficatul unui tigru+
35002	Trandafir galben
38001	VIP-Feature
38002	Tombola_ticket_today
38003	Tombola_ticket_tomorrow
38004	Tombola_reroll
38005	TombolaPP_spin
38006	Momo-Reroll
38007	MD Voucher (1000)
38008	Spiritul tigrului
38009	Puterea tigrului
38010	Pachet de yang
38011	Pachet de yang
38012	Char-Transfer
38013	Char-Rename
38014	Auto-Hunt
38050	Cufãrul puterii
38051	Cristal tigru regal
38052	Cufãrul regilor
38053	Cufãrul iernii eterne
38054	Cufãr furtunã de nisip
38055	Cutie cu pui
38056	Cufãr de sãrbãtoare
38057	Cufãrul nordului
38058	Lic. înþelepciunii (3h)
38059	Masca emoþiei
38060	Sacul emoþiilor
38100	Picãtura puterii(7 zile)
38101	Picãtura puterii(15zile)
38102	Picãtura puterii(30zile)
38103	Biscuit appaloosa (7 Zile)
38200	Rufus
38201	Rufus
39001	Piatrã magicã
39002	Inelul experienþei (1h)
39003	Vin de flori de piersic
39004	Marmurã binecuvântatã
39005	Minereu magic de cupru
39006	Mantia curajului
39007	Manualul fierarului
39008	Pergamentul exorcizãrii
39009	Pergam. reset abilitate
39010	Licoarea atacului+10
39011	Binecuvântarea vieþii
39012	Binecuvantarea magiei
39013	Binecuvantarea dragon
39014	Pergamentul rãzboiului
39015	Piatra fierarului
39016	Minereu magic de fier
39017	Viaþa zeului dragon
39018	Atacul zeului dragon
39019	Inteligenþa zeului dragon
39020	Apãrarea zeului dragon
39021	Susþinerea zeului dragon
39022	Pergamentul dragonului
39023	Elixirul explorarii
39024	Loviturã criticã
39025	Loviturã pãtrunzãtoare
39026	Licoarea vitezei
39027	Cartea pietrelor
39028	Vrãjeºte obiectul
39029	Îmbunãtãþirea obiectului
39030	Citit concentrat
39031	Licoarea grabei
39032	Fructul vieþii
39033	Pergamentul corectãrii
39034	Zaharul armãsarului
39035	Sticla cunoaºterii
39036	Papuci de vând
39037	Elixirul soarelui
39038	Elixirul soarelui
39039	Elixirul soarelui
39040	Elixirul lunii
39041	Elixirul lunii
39042	Elixirul lunii
39043	Pergamentul oraºului
39044	Cufãrul Lycanilor(S)
39045	Cufãrul Lycanilor(L)
39046	Certificat anulare+
39047	Cufãr Rãzboinic Corp(S)
39048	Cufãr Rãzboinic Corp(L)
39049	Cufãr Rãzboinic Ment(S)
39050	Cufãr Rãzboinic Ment(L)
39051	Cufãr Ninja Sabie(S)
39052	Cufãr Ninja Sabie(L)
39053	Cufãr Ninja Arc(S)
39054	Cufãr Ninja Arc(L)
39055	Cufãr Sura Arme(S)
39056	Cufãr Sura Arme(L)
39057	Cufãr Sura Magie(S)
39058	Cufãr Sura Magie(L)
39059	Cufãr ªaman Dragon(S)
39060	Cufãr ªaman Dragon(L)
39061	Cufãr ªaman Vindec(S)
39062	Cufãr ªaman Vindec(L)
39063	Actualizeazã piaþã gaya
39064	Extinde piaþã gaya
39067	Cufãr marcasitã
39070	Marcasitã gri
39071	Marcasitã albã
39072	Marcasitã verde
39073	Marcasitã galbenã
39074	Marcasitã albastrã
39075	Marcasitã mov
39076	Marcasitã roºie
39077	Marcasitã coloratã
39078	Marcasitã gri clarã
39079	Marcasitã verde clarã
39080	Marcasitã galbenã clarã
40001	Inel de aur necunoscut
40002	Inelul lui Levi
40003	Inelul lui Thor
40004	Inelul lui Eek
40005	Clopot zgomotos
40006	Depeºa sãlbaticilor
40007	Scrisoarea sãlbaticilor
49001	Costum aurã comun
49002	Costum aurã simplu
49003	Costum aurã nobil
49004	Costum aurã strãlucitor
49005	Costum aurã magnific
49006	Costum aurã radiant
49990	Runã aurã de gheaþã
49991	Runã aurã de foc(10)
49992	Runã aurã de foc(50)
49993	Runã aurã de foc(100)
49994	Runã aurã de foc(250)
49995	Runã aurã de foc(500)
50001	Carte norocoasã
50002	Inel de aur
50003	Reseteazã abilitate
50004	Detector evenimente
50005	Tichet de cãlãrie
50006	Cufãr auriu comori
50007	Cufãr argintiu comori
50008	Cheie de aur
50009	Cheie de argint
50010	ªosetã
50011	Cufãr lumina lunii
50012	Cufãr auriu comori+
50013	Cufãr argintiu comori+
50014	Cheie de aur+
50015	Cheie de argint+
50016	Cremã de îngheþãtã(cãpºuni)
50017	Cremã de îngheþãtã(vanilie)
50018	Cremã de îngheþãtã(fistic)
50019	Orez dulce
50020	Plãcintã de fasole
50021	Plãcintã de zahãr
50022	Plãcintã de fructe
50023	Tolbã de bani
50024	Trandafir
50025	Ciocolata
50026	Monede
50028	Inel de aur(999)
50029	Inel de aur(750)
50030	Inel de aur(585)
50031	Trandafir
50032	Bomboanã
50033	Ladã misterioasã
50034	Ladã misterioasã
50035	Cadou(galben)
50036	Cadou(violet)
50037	Cufãr hexagonal comori
50038	Certificat de bronz
50039	Certificat de argint
50040	Certificat de aur
50041	Cadou
50042	Medalia eroului
50043	Cheie Kelpie
50050	Medalie de cal
50051	Imagine de cal
50052	Cartea cailor armaþi
50054	Fân
50055	Morcov
50056	Ginseng roºu
50057	Iarba maimuþei uºoare
50058	Iarba maimuþei normalã
50059	Iarba maimuþei puternicã
50060	Manualul de cãlãrie
50061	Manualul de îmblânzit cai
50062	Manualul pt. cãlãreþ
50067	Pergament evoluþie
50068	Pergament transformare
50070	Ladã Oberork
50071	Ladã Comandant-întunecat
50072	Ladã Comandant-stafie
50073	Lada Reginei Paianjen
50074	Lada pãianjenului uriaº
50075	Ladã purtãtor de ciumã
50076	Ladã þestoasã de deºert
50077	Ladã nouã-cozi
50078	Lada tigrului galben
50079	Lada regelui focului
50080	Lada Dragonului Rosu
50081	Lada Regelui demonilor
50082	Lada îngerului cu coasã
50083	Permis de cãlãrie
50084	Piatra cheie
50085	Seminþe
50086	Plãcintã lunã
50087	Prajitura orez Mung
50088	Prajitura orez pelin
50089	Piatra cheie
50090	Cutie vulpe cu nouã cozi
50091	Sushi de peºte auriu
50092	Sushi de crap
50093	Sushi de somon
50094	Sushi de pisicã de mare
50095	Dovleac
50096	Fotbal
50100	Artificii
50101	Artificii
50102	Artificii
50103	Artificii
50104	Artificii
50105	Artificii
50106	Artificii de crãciun
50107	Artificii chinezeºti
50108	Cerc de artificii
50109	Cutie roºie de ebonitã
50110	Cutie festivã de ebonitã
50111	Cutie galbenã de ebonitã
50112	Cutie vernil de ebonitã
50113	Cutie verde de ebonitã
50114	Cutie albastrã ebonitã
50115	Cutie viºinie de ebonitã
50116	Bon schimb de arme
50117	Cufãr de bijuterii
50118	Obiect fãrã nume
50119	Obiect fãrã nume
50120	Casetã de fier
50121	Cutie de fier
50122	Ladã de fier
50123	Îngheþatã
50124	Casetã putredã din lemn
50125	Cufãr misterios
50126	Cufãr misterios
50127	Cutie smarald misterios
50128	Cutie safir misterios
50129	Cutie ametist misterios
50130	Cufãr competiþie
50131	Cutie citrin misterios
50132	Cutie rubin misterios
50133	Cutie smarald misterios
50134	Cutie safir misterios
50135	Cutie ametist misterios
50136	Cutie topaz misterios
50137	Cutie citrin misterios
50150	Cheie de rubin
50151	Cheie de smarald
50152	Cheie de safir
50153	Cheie de ametist
50154	Cheie de topaz
50155	Cheie de citrin
50156	Cheie de diamant
50160	Ou de paºte
50161	Ou de paºte
50162	Ou de paºte
50163	Ou de paºte
50164	Ou de paºte
50165	Ou de paºte
50166	Ou de paºte
50167	Ou de paºte
50168	Ou de paºte
50169	Ou de paºte
50170	Ou de paºte
50171	Ou de paºte
50172	Ou de paºte
50173	Ou de paºte
50174	Ou de paºte
50175	Ou de paºte
50176	Ou de paºte
50177	Ou de paºte
50178	Ou de paºte
50179	Ou de paºte
50180	Coº gol:
50181	Coº cu ouã de paºte
50182	Cufãr binecuvântat
50183	Dulciuri
50184	Obiect fãrã nume
50185	Obiect fãrã nume
50186	Cufãrul lui Azrael
50187	Cufãr Ucenic(I)
50188	Cufãr Ucenic(II)
50189	Cufãr Ucenic(III)
50190	Cufãr Expert(I)
50191	Cufãr Expert(II)
50192	Cufãr Expert(III)
50193	Cufãr Master(I)
50194	Cufãr Master(II)
50195	Cufãr Master(III)
